device_id,name,manufacturer,category,type,_source,_source_sub,is_new_vs_neurotool,is_new_vs_existing,Code,inner_diameter_in,outer_diameter_in,length_cm,length,minid,maxod,Proximal OD (F),Distal OD (F),Vessel diameters,Description,comments,Comments,material,Materials Used,design,Coil Type,url1,url2,AV Connection,Access,Acute or Chronic,Adjunctive Procedures,Antithrombogenic,Antithrombogenic (Yes/No),Aorto-Uni-Iliac/Converter Length (cm),Aorto-Uni-Iliac/Converter Proximal Diameter (mm),Approach,Arch Width (mm),Balloon Diameter (mm),Balloon Diameters (mm),Balloon Lengths (cm),Balloon Lengths (mm),Balloon Nominal Pressure (atm),Balloon Rated Burst Pressure (atm),Balloon Working Length (mm),Barrel Volume (mL),Blade Range (mm),Branch Diameter (mm),Branched Design,CE Mark Indication,CE Mark Indications,CT artefacts,Cannula Size (F),Catheter Carrier System ID (F),Catheter Endhole Diameter ID (inch),Catheter Length (cm),Catheter Size (F),Catheter Size/Length (F/cm),Catheter Type,Catheter Usable Length (cm),Catheter Working Length (cm),Cautions,Cell Design,Coated (Yes/No),Coating Type,Coil Diameter (mm),Coil Length (cm),Color,Color Coded,Common Iliac Artery Length (cm),Components,Composition,Crossing Profile (inch),Crossing Profile (mm),Crown Diameter (mm),Cuff Diameter (mm),Cuff Length (cm),Curved or Straight,Curved/Straight,Delivery Cable Length (cm),Delivery Sheath OD (F),Delivery System,Delivery System Length (cm),Delivery System Profile: Device OD (mm),Delivery System Profile: Device Outer Diameter (F),Design,Detachment,Device Diameter (mm),Device Height (mm),Device Length (mm),Device Shape,Device Size (mm),Diameter (inch),Diameter (mm),Diameters (mm),Dilator Construction,Dilator Length (cm),Distal Device Diameter (mm),Distal Size (F),Drug Concentration (µg/mm2),Drug Delivered,Drug Type,Durometer,Electrode Design,Embolic Protection Device,Energy Source,Excipient Type,External Artery Length (cm),Firing Scheme,Fistula Site(s),Fixation Location,Flexible Tip Length (cm),Gauge,Graft Material,Guide Catheter Compatibility (F),Guidewire Compatibility (inch),Hydrophilic Coated,Hydrophilic Coating,Hydrophilic Coating (Yes/No),Iliac Leg Extensions Diameter (mm),Iliac Leg Extensions Length (cm),Iliac Limb Diameter (mm),Iliac Limb Length (cm),Imaging Diameter (mm),Imaging Guidance,Indicated Caval Diameter (mm) (based on average caval diameter),Internal Diameter (inch),Introducer Size (F),Latch Type,Length (cm),Length (mm),Lengths (cm),Luminescent Gauge (Yes/No),Main Body Delivery System Profile: Device OD (F),Main Body Diameter (mm),Main Body Extensions Diameter (mm),Main Body Extensions Length (cm),Main Body Length (cm),Material,Material Used,Max Pulses/Max Cycles (pulses per cycle),Maximum Deployed Length (mm),Maximum Guidewire (inch),Maximum Guidewire Compatibility (inch),Maximum Guidewire Size (inch),Maximum Inflated Balloon Diameter (mm),Maximum Tip Diameter (mm),Maximum Wire Compatibility,Maximum Wire Compatibility (inch),Measuring Increments,Mechanism of Action,Method of Detachment,Middle Size (F),Minimum Guide Catheter ID (F),Minimum Guide Catheter ID (inch/mm),Minimum Guide Catheter Size (F),Minimum Guiding Catheter (F),Minimum Guiding Catheter ID (inch),Minimum Microcatheter (inch),Minimum Sheath Diameter (F),Minimum Vessel Diameter (mm),Modality,Mode of Operation,Nitinol Reinforced Section Diameter (mm),Nitinol Reinforced Section Length (cm),Nominal Pressure (atm),Number of Catheter Sizes,Number of Lumens,Occluders Diameter (mm),Outflow,Parent Vessel Diameter (mm),Permanent/Retrievable,Polymer,Polymer Cartridge Size (mL),Polymer Type,Position,Preparation,Pressure Range (atm),Proximal Device Diameter (mm),Proximal Size (F),Puncture Size (F),Radiopaque Tip,Radiopaque Tip (Yes/No),Rated Burst Pressure (atm),Recommended Catheter Sizes (ID) (inch),Recommended Delivery Catheter Sizes (ID) (inch),Recommended Guide Catheter Size (inch),Recommended Guidewire (inch),Recommended Guidewire Size (inch),Recommended Introducer Size (F),Recommended Vessel (mm),Research,Resheathable,Safety Mechanisms,Shaft Diameter (mm),Shaft Distal Section (F),Shaft Length (cm),Shaft Length (mm),Sheath Compatibility (F),Sheath Length (cm),Sheath Required for Delivery,Sheath Size (F),Sideholes (Yes/No),Size (F),Sizes,Sizes (mm),Sizes (µm),Snare Length (cm),Snare Type,Stent Diameter (mm),Stent Diameters (mm),Stent Expansion,Stent Length (mm),Stent Lengths (mm),Stent Material,Straight Stent Diameters (mm),Straight Stent Lengths (mm),Strengths,Support Catheter Construction,Surface coating,Tapered Stent Diameters (Proximal/Distal) (mm),Tapered Stent Lengths (mm),Technology,Threads,Tip,Tip Length (cm),Tip Length (mm),Tip Type,Tip-to-Cuff Insertion Length (cm),Type,"Type (Detachable, Pushable)",Type (Fixed or Movable Core),Type of Catheter Construction,Type of Special Access,US FDA Indicated Use,Variety of Selective Shapes,Vascular Graft Section Introducer Size (F),Vascular Graft Section Recommended Guidewire (inch),Vial Size (mL),Viscosity,Wavelength (nm),Wire Compatibility,Wire Diameters (inch),Wire Size (inch),Working Diameter (mm),Working Diameters (mm),Working Length (cm),category_name,category_slug,device_type,dmso,features,ifu,image,incompatibility,indications,materials,maxod_cat,minid_empirical,recommended,recommendedParentId,sizetable,specifications,stent diameter mm,stent length mm,subcategory,tablecaption,tip lengths,url,youtube
EVT-EU-1661,EverCross 0.035 PTA Balloon,Medtronic,Pta Balloons 1,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3, 4, 5, 6, 7, 8, 9, 10, 12","2, 3, 4, 6, 8, 10, 12, 15, 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7, 8, 10",,,,,,,,,,,,,,,,,,"10, 11, 12, 14, 16, 18, 20",,,,,,,,,,,,,"40, 80, 135",,"5, 6, 7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta Balloons 1,pta-balloons-1,,,,,,,,,,,,,,"{'Shaft Length (cm)': '40, 80, 135', 'Sheath Compatibility (F)': '5, 6, 7', 'Balloon Diameters (mm)': '3, 4, 5, 6, 7, 8, 9, 10, 12', 'Balloon Lengths (cm)': '2, 3, 4, 6, 8, 10, 12, 15, 20'}",,,,,,https://evtoday.com/device-guide/european/pta-balloons-1,
EVT-EU-1662,Gateway PTA Balloon Catheter,Stryker,Pta Balloons 1,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.5, 2, 2.25, 2.5, 2.75, 3, 3.25, 3.5, 3.75, 4","9, 15, 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,"12, 14 (for 2.25–3.25 mm only)",,,,,,,,,,,,,136,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta Balloons 1,pta-balloons-1,,,,,,,,,,,,,,"{'Shaft Length (cm)': '136', 'Sheath Compatibility (F)': '6', 'Balloon Diameters (mm)': '1.5, 2, 2.25, 2.5, 2.75, 3, 3.25, 3.5, 3.75, 4', 'Balloon Lengths (cm)': '9, 15, 20'}",,,,,,https://evtoday.com/device-guide/european/pta-balloons-1,
EVT-EU-1663,GliderfleX PTA,TriReme Medical LLC,Pta Balloons 1,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2, 2.5, 3, 3.5, 4, 5, 6","2, 4, 6, 8, 10, 12, 15, 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.014 (2.5–4), 0.018 (4.5–6)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8 (5–6), 9 (2–4)",,,,,,,,,,,,,,,,,,"12 (5–6), 14 (2–4)",,,,,,,,,,,,,"120 (5–6), 135 (2–4)",,5–6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta Balloons 1,pta-balloons-1,,,,,,,,,,,,,,"{'Shaft Length (cm)': '120 (5–6), 135 (2–4)', 'Sheath Compatibility (F)': '5–6', 'Balloon Diameters (mm)': '2, 2.5, 3, 3.5, 4, 5, 6', 'Balloon Lengths (cm)': '2, 4, 6, 8, 10, 12, 15, 20'}",,,,,,https://evtoday.com/device-guide/european/pta-balloons-1,
EVT-EU-1664,Hermes NC OTW PTA Balloon Dilatation Catheter,BrosMed Medical,Pta Balloons 1,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3, 4, 5, 6, 7, 8, 9, 10","2, 3, 4, 6, 8, 10, 15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,"18 (ø, 7–10 mm), 20 (ø, 5–6 mm), 22 (ø, 3–4 mm)",,,,,,,,,,,,,"40, 70, 90, 150",,"5 (ø, 3–5 mm), 6 (ø, 6–8 mm), 7 (ø, 9–10 mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta Balloons 1,pta-balloons-1,,,,,,,,,,,,,,"{'Shaft Length (cm)': '40, 70, 90, 150', 'Sheath Compatibility (F)': '5 (ø, 3–5 mm), 6 (ø, 6–8 mm), 7 (ø, 9–10 mm)', 'Balloon Diameters (mm)': '3, 4, 5, 6, 7, 8, 9, 10', 'Balloon Lengths (cm)': '2, 3, 4, 6, 8, 10, 15'}",,,,,,https://evtoday.com/device-guide/european/pta-balloons-1,
EVT-EU-1665,Joker 014,Eurocor GmbH,Pta Balloons 1,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2, 2.5, 3, 3.5, 4","4, 8, 12, 15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,"16 (diameter, 2–2.5 mm); 14 (diameter, 3–4 mm)",,,,,,,,,,,,,"120, 150",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta Balloons 1,pta-balloons-1,,,,,,,,,,,,,,"{'Shaft Length (cm)': '120, 150', 'Sheath Compatibility (F)': '4', 'Balloon Diameters (mm)': '2, 2.5, 3, 3.5, 4', 'Balloon Lengths (cm)': '4, 8, 12, 15'}",,,,,,https://evtoday.com/device-guide/european/pta-balloons-1,
EVT-EU-1666,Joker 035,Eurocor GmbH,Pta Balloons 1,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4, 5, 6, 7, 8","2, 4, 6, 8, 10, 12, 15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,"16 (2/4/6 cm; diameter, 4–6 mm), (8/10/12/15 cm; diameter, 4 mm); 14 (2/4/6 cm; diameter, 7–8 mm) (8/10/12/15 cm; diameter, 5–6 mm); 12 (8/10/12/15 cm, diameter 7–8 mm)",,,,,,,,,,,,,"80, 135",,"5, 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta Balloons 1,pta-balloons-1,,,,,,,,,,,,,,"{'Shaft Length (cm)': '80, 135', 'Sheath Compatibility (F)': '5, 6', 'Balloon Diameters (mm)': '4, 5, 6, 7, 8', 'Balloon Lengths (cm)': '2, 4, 6, 8, 10, 12, 15'}",,,,,,https://evtoday.com/device-guide/european/pta-balloons-1,
EVT-EU-1667,LitePAC Rapid Exchange PTA Balloon Catheter,BD Interventional,Pta Balloons 1,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2, 2.5, 3, 3.5, 4, 5, 5.5, 6, 7","1.5, 2, 3, 4, 5, 6, 8, 10, 12, 15, 18, 20, 22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,12–16,,,,,,,,,,,,,"150, 155",,"4, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta Balloons 1,pta-balloons-1,,,,,,,,,,,,,,"{'Shaft Length (cm)': '150, 155', 'Sheath Compatibility (F)': '4, 5', 'Balloon Diameters (mm)': '2, 2.5, 3, 3.5, 4, 5, 5.5, 6, 7', 'Balloon Lengths (cm)': '1.5, 2, 3, 4, 5, 6, 8, 10, 12, 15, 18, 20, 22'}",,,,,,https://evtoday.com/device-guide/european/pta-balloons-1,
EVT-EU-1668,Lovix (OTW),Balton,Pta Balloons 1,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3–16,2–20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.025, 0.035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,80–170,,5–8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta Balloons 1,pta-balloons-1,,,,,,,,,,,,,,"{'Shaft Length (cm)': '80–170', 'Sheath Compatibility (F)': '5–8', 'Balloon Diameters (mm)': '3–16', 'Balloon Lengths (cm)': '2–20'}",,,,,,https://evtoday.com/device-guide/european/pta-balloons-1,
EVT-EU-1669,Lovix (RX),Balton,Pta Balloons 1,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25–7,1–20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,140,,5–6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta Balloons 1,pta-balloons-1,,,,,,,,,,,,,,"{'Shaft Length (cm)': '140', 'Sheath Compatibility (F)': '5–6', 'Balloon Diameters (mm)': '1.25–7', 'Balloon Lengths (cm)': '1–20'}",,,,,,https://evtoday.com/device-guide/european/pta-balloons-1,
EVT-EU-1670,Lynx RX 14,Arthesys,Pta Balloons 1,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2, 2.25, 2.5, 2.75, 3, 3.5, 4, 4.5, 5, 6, 7","0.8, 1, 2, 3, 4, 6, 8, 12, 15, 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,14 or 16 (depending on size),,,,,,,,,,,,,"80, 140",,"5, 6, 7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta Balloons 1,pta-balloons-1,,,,,,,,,,,,,,"{'Shaft Length (cm)': '80, 140', 'Sheath Compatibility (F)': '5, 6, 7', 'Balloon Diameters (mm)': '2, 2.25, 2.5, 2.75, 3, 3.5, 4, 4.5, 5, 6, 7', 'Balloon Lengths (cm)': '0.8, 1, 2, 3, 4, 6, 8, 12, 15, 20'}",,,,,,https://evtoday.com/device-guide/european/pta-balloons-1,
EVT-EU-1671,MagicTouch PTA 0.014 OTW,Concept Medical,Pta Balloons 1,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2, 2.50, 3, 3.50, 4","4, 6, 8, 10, 12, 15, 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,"90, 120, 150",,5–8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta Balloons 1,pta-balloons-1,,,,,,,,,,,,,,"{'Shaft Length (cm)': '90, 120, 150', 'Sheath Compatibility (F)': '5–8', 'Balloon Diameters (mm)': '2, 2.50, 3, 3.50, 4', 'Balloon Lengths (cm)': '4, 6, 8, 10, 12, 15, 20'}",,,,,,https://evtoday.com/device-guide/european/pta-balloons-1,
EVT-EU-1672,MagicTouch PTA 0.018 OTW,Concept Medical,Pta Balloons 1,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2, 2.50, 3, 3.50, 4, 5, 5.50, 6, 7","4, 6, 8, 10, 12, 15, 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,"90, 120, 150",,5–8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta Balloons 1,pta-balloons-1,,,,,,,,,,,,,,"{'Shaft Length (cm)': '90, 120, 150', 'Sheath Compatibility (F)': '5–8', 'Balloon Diameters (mm)': '2, 2.50, 3, 3.50, 4, 5, 5.50, 6, 7', 'Balloon Lengths (cm)': '4, 6, 8, 10, 12, 15, 20'}",,,,,,https://evtoday.com/device-guide/european/pta-balloons-1,
EVT-EU-1673,MagicTouch PTA 0.035 OTW,Concept Medical,Pta Balloons 1,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3, 4, 5, 6, 7, 8, 9, 10, 12","2, 4, 6, 8, 10, 12, 15, 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,"130, 150",,5–8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta Balloons 1,pta-balloons-1,,,,,,,,,,,,,,"{'Shaft Length (cm)': '130, 150', 'Sheath Compatibility (F)': '5–8', 'Balloon Diameters (mm)': '3, 4, 5, 6, 7, 8, 9, 10, 12', 'Balloon Lengths (cm)': '2, 4, 6, 8, 10, 12, 15, 20'}",,,,,,https://evtoday.com/device-guide/european/pta-balloons-1,
EVT-EU-1674,"Metacross OTW 0.035"" PTA Balloon Dilatation Catheter",Terumo Europe,Pta Balloons 1,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3, 4, 5, 6, 7, 8, 9, 10, 12","2, 4, 6, 8, 10, 12, 15, 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8 (6–12 mm), 10 (3–5 mm)",,,,,,,,,,,,,,,,,,"12 (9–12 mm), 14 (6–8 mm), 18 (5 mm), 20 (3–4 mm)",,,,,,,,,,,,,"90, 135",,5–7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta Balloons 1,pta-balloons-1,,,,,,,,,,,,,,"{'Shaft Length (cm)': '90, 135', 'Sheath Compatibility (F)': '5–7', 'Balloon Diameters (mm)': '3, 4, 5, 6, 7, 8, 9, 10, 12', 'Balloon Lengths (cm)': '2, 4, 6, 8, 10, 12, 15, 20'}",,,,,,https://evtoday.com/device-guide/european/pta-balloons-1,
EVT-EU-1675,"Metacross RX 0.035"" PTA Balloon Dilatation Catheter",Terumo Europe,Pta Balloons 1,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3, 4, 5, 6, 7, 8, 9, 10, 12","2, 4, 6, 8, 10, 12, 15, 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8 (6–12 mm), 10 (3–5 mm)",,,,,,,,,,,,,,,,,,"12 (9–12 mm), 14 (6–8 mm), 18 (5 mm), 20 (3–4 mm)",,,,,,,,,,,,,135,,6–7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta Balloons 1,pta-balloons-1,,,,,,,,,,,,,,"{'Shaft Length (cm)': '135', 'Sheath Compatibility (F)': '6–7', 'Balloon Diameters (mm)': '3, 4, 5, 6, 7, 8, 9, 10, 12', 'Balloon Lengths (cm)': '2, 4, 6, 8, 10, 12, 15, 20'}",,,,,,https://evtoday.com/device-guide/european/pta-balloons-1,
EVT-EU-1676,Minerva Pro SC PTA Balloon Dilatation Catheter,BrosMed Medical,Pta Balloons 1,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5–10,10–300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,"12, 14, 16",,,,,,,,,,,,,"40, 70, 90, 120, 150, 200",,"4, 5, 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta Balloons 1,pta-balloons-1,,,,,,,,,,,,,,"{'Shaft Length (cm)': '40, 70, 90, 120, 150, 200', 'Sheath Compatibility (F)': '4, 5, 6', 'Balloon Diameters (mm)': '1.5–10', 'Balloon Lengths (cm)': '10–300'}",,,,,,https://evtoday.com/device-guide/european/pta-balloons-1,
EVT-EU-1677,Minerva SC OTW PTA Balloon Dilatation Catheter,BrosMed Medical,Pta Balloons 1,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.5, 2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 7, 8, 9, 10","0.5, 1, 1.5, 2, 3, 4, 6, 8, 10, 12, 15, 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,"40, 70, 90, 150",,"4 (ø, 1.5–4 mm), 5 (ø, 4.5–6 mm), 6 (ø, 7–9 mm), 7 (ø, 10 mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta Balloons 1,pta-balloons-1,,,,,,,,,,,,,,"{'Shaft Length (cm)': '40, 70, 90, 150', 'Sheath Compatibility (F)': '4 (ø, 1.5–4 mm), 5 (ø, 4.5–6 mm), 6 (ø, 7–9 mm), 7 (ø, 10 mm)', 'Balloon Diameters (mm)': '1.5, 2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 7, 8, 9, 10', 'Balloon Lengths (cm)': '0.5, 1, 1.5, 2, 3, 4, 6, 8, 10, 12, 15, 20'}",,,,,,https://evtoday.com/device-guide/european/pta-balloons-1,
EVT-EU-1678,Mozec PTA Balloon Dilatation Catheter,Meril Life Sciences Pvt. Ltd.,Pta Balloons 1,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3, 4, 5, 6, 7, 8, 9, 10","2, 3, 4, 5, 6, 8, 12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6, 7 (depending on balloon length and diameter)",,,,,,,,,,,,,,,,,,11–14 (depending on balloon length and diameter),,,,,,,,,,,,,"80 ± 2, 135 ± 2",,5–7 (depending on balloon length and diameter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta Balloons 1,pta-balloons-1,,,,,,,,,,,,,,"{'Shaft Length (cm)': '80 ± 2, 135 ± 2', 'Sheath Compatibility (F)': '5–7 (depending on balloon length and diameter)', 'Balloon Diameters (mm)': '3, 4, 5, 6, 7, 8, 9, 10', 'Balloon Lengths (cm)': '2, 3, 4, 5, 6, 8, 12'}",,,,,,https://evtoday.com/device-guide/european/pta-balloons-1,
EVT-EU-1679,Mustang Balloon Dilatation Catheter,Boston Scientific Corporation,Pta Balloons 1,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3, 4, 5, 6, 7, 8, 9, 10, 12","2, 3, 4, 6, 8, 10, 12, 15, 18, 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035 (0.89 mm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8 (9–10 mm), 10 (3–8 mm, 12 mm)",,,,,,,,,,,,,,,,,,"Up to 24 (2,431 KPa)",,,,,,,,,,,,,"40, 75, 135",,"5/1.7 mm (3–7 mm), 6/2 mm (8–10 mm), 7/2.3 mm (12 mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta Balloons 1,pta-balloons-1,,,,,,,,,,,,,,"{'Shaft Length (cm)': '40, 75, 135', 'Sheath Compatibility (F)': '5/1.7 mm (3–7 mm), 6/2 mm (8–10 mm), 7/2.3 mm (12 mm)', 'Balloon Diameters (mm)': '3, 4, 5, 6, 7, 8, 9, 10, 12', 'Balloon Lengths (cm)': '2, 3, 4, 6, 8, 10, 12, 15, 18, 20'}",,,,,,https://evtoday.com/device-guide/european/pta-balloons-1,
